"uacr_mg_g","log_uacr","predicted_tt4","se","ci_low","ci_high","p_overall","p_nonlinearity","n_model"
49.443773675441,3.90083613862332,7.52354277655204,0.111793586754776,7.30442734651268,7.7426582065914,0.0046288706909146,0.518322406828688,6487
50.436569644193,3.92071650014392,7.525813357211,0.111793586754776,7.30669792717164,7.74492878725036,0.0046288706909146,0.518322406828688,6487
51.4493002530888,3.94059686166452,7.52809383324938,0.111793586754776,7.30897840321002,7.74720926328874,0.0046288706909146,0.518322406828688,6487
52.4823657755885,3.96047722318511,7.53038385365913,0.111793586754776,7.31126842361977,7.74949928369849,0.0046288706909146,0.518322406828688,6487
53.53617452236,3.98035758470571,7.53268306743222,0.111793586754776,7.31356763739286,7.75179849747158,0.0046288706909146,0.518322406828688,6487
54.6111430026604,4.0002379462263,7.53499112356061,0.111793586754776,7.31587569352125,7.75410655359997,0.0046288706909146,0.518322406828688,6487
55.7076960889575,4.0201183077469,7.53730767103625,0.111793586754776,7.31819224099689,7.75642310107561,0.0046288706909146,0.518322406828688,6487
56.8262671848576,4.03999866926749,7.53963235885111,0.111793586754776,7.32051692881175,7.75874778889047,0.0046288706909146,0.518322406828688,6487
57.9672983964048,4.05987903078809,7.54196483599715,0.111793586754776,7.32284940595779,7.76108026603651,0.0046288706909146,0.518322406828688,6487
59.1312407068191,4.07975939230868,7.54430475146633,0.111793586754776,7.32518932142697,7.76342018150569,0.0046288706909146,0.518322406828688,6487
60.3185541547445,4.09963975382928,7.5466517542506,0.111793586754776,7.32753632421124,7.76576718428996,0.0046288706909146,0.518322406828688,6487
61.5297080160754,4.11952011534987,7.54900549334194,0.111793586754776,7.32989006330258,7.7681209233813,0.0046288706909146,0.518322406828688,6487
62.7651809894335,4.13940047687047,7.55136561773229,0.111793586754776,7.33225018769293,7.77048104777166,0.0046288706909146,0.518322406828688,6487
64.0254613853704,4.15928083839106,7.55373177641363,0.111793586754776,7.33461634637427,7.77284720645299,0.0046288706909146,0.518322406828688,6487
65.3110473193675,4.17916119991166,7.5561036183779,0.111793586754776,7.33698818833854,7.77521904841726,0.0046288706909146,0.518322406828688,6487
66.6224469087125,4.19904156143225,7.55848079261708,0.111793586754776,7.33936536257772,7.77759622265644,0.0046288706909146,0.518322406828688,6487
67.9601784733284,4.21892192295285,7.56086294812312,0.111793586754776,7.34174751808376,7.77997837816248,0.0046288706909146,0.518322406828688,6487
69.3247707406354,4.23880228447344,7.56324973388798,0.111793586754776,7.34413430384861,7.78236516392734,0.0046288706909146,0.518322406828688,6487
70.716763054526,4.25868264599404,7.56564079890362,0.111793586754776,7.34652536886426,7.78475622894298,0.0046288706909146,0.518322406828688,6487
72.136705588536,4.27856300751464,7.568035792162,0.111793586754776,7.34892036212264,7.78715122220136,0.0046288706909146,0.518322406828688,6487
73.5851595632964,4.29844336903523,7.57043436265509,0.111793586754776,7.35131893261573,7.78954979269445,0.0046288706909146,0.518322406828688,6487
75.0626974683512,4.31832373055583,7.57283615937484,0.111793586754776,7.35372072933547,7.7919515894142,0.0046288706909146,0.518322406828688,6487
76.5699032884289,4.33820409207642,7.57524083131321,0.111793586754776,7.35612540127385,7.79435626135257,0.0046288706909146,0.518322406828688,6487
78.107372734258,4.35808445359702,7.57764802746217,0.111793586754776,7.35853259742281,7.79676345750153,0.0046288706909146,0.518322406828688,6487
